Age,workclass,education,education-num,marital,occupation,relationship,sex,capital-gain,capital loss,hours-per-week,salary
65,Private,HS-grad,9,,Sales,Unmarried,Female,0,0,40,0
37,,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Male,7298,0,40,0
41,Local-gov,Assoc-acdm,12,,Tech-support,Husband,Male,0,0,40,0
21,Private,HS-grad,9,Divorced,Sales,Other-relative,Female,0,0,,0
48,Local-gov,Bachelors,13,Never-married,Adm-clerical,Unmarried,Female,0,0,35,0
51,State-gov,Some-college,10,Married-civ-spouse,,Husband,Male,0,,40,0
43,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,,1
56,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,60,0
47,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,0
26,,Bachelors,13,Never-married,Adm-clerical,Own-child,Male,0,0,24,1
,Private,Some-college,10,,Other-service,Wife,Female,0,0,24,0
45,Self-emp-not-inc,Some-college,10,Never-married,Farming-fishing,Own-child,,0,0,75,0
49,Private,HS-grad,9,Divorced,Other-service,Unmarried,Male,0,0,40,1
23,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,30,0
69,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,36,0
41,Federal-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,,0,0,60,0
,Self-emp-not-inc,HS-grad,9,Separated,Exec-managerial,,Male,0,0,40,0
25,,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,40,1
52,Private,,9,Never-married,Handlers-cleaners,Unmarried,Male,0,0,40,1
28,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,Female,3325,0,50,1
50,,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
21,,Assoc-voc,11,Never-married,Tech-support,Own-child,Female,0,,30,0
48,,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
27,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,,42,1
63,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,30,0
47,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,,0,,1
37,Self-emp-not-inc,Doctorate,,Never-married,Prof-specialty,Not-in-family,Male,14084,0,45,1
,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,0,,0
41,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,,0,51,0
67,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,1
62,Self-emp-not-inc,HS-grad,9,,Sales,Wife,Female,,0,,0
28,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,,0
26,Private,12th,8,Never-married,,Own-child,Male,0,,40,0
,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,,,0,,0
29,Private,,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
25,Private,Masters,14,Never-married,Prof-specialty,Own-child,Female,0,0,35,0
20,Private,Some-college,10,Never-married,Sales,Not-in-family,Female,,,35,0
21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Male,0,0,40,0
25,Private,,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,50,0
44,Self-emp-inc,,15,Married-civ-spouse,Prof-specialty,,Male,,0,50,0
37,Private,HS-grad,9,Never-married,Adm-clerical,,,0,0,38,0
50,Private,Masters,,Married-civ-spouse,Exec-managerial,Husband,Male,7298,0,40,1
29,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,Female,0,0,40,0
18,Private,Some-college,10,Never-married,Sales,Own-child,Female,0,0,21,0
32,Private,Bachelors,13,Never-married,,Unmarried,Female,0,0,40,1
58,Private,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,Female,0,0,,1
,,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
29,Private,Some-college,10,,Other-service,Not-in-family,Female,0,0,18,0
58,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,1
29,,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,,1
36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,45,0
21,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,35,0
49,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,Female,,0,40,0
60,Private,Masters,14,Divorced,,Not-in-family,,0,0,,0
39,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,3103,,50,0
50,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,,Male,0,1902,40,0
30,Private,Some-college,10,Never-married,Sales,Not-in-family,Female,0,0,48,0
64,Local-gov,,9,Divorced,Transport-moving,,Male,0,0,20,0
29,Self-emp-inc,Assoc-acdm,12,Never-married,Prof-specialty,Other-relative,Female,0,0,40,0
40,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,7298,0,40,0
42,Private,,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,0
55,Private,HS-grad,9,Widowed,,Unmarried,Female,0,0,40,1
43,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,Male,0,0,45,1
28,Private,12th,8,Never-married,Sales,,Male,0,0,,1
46,State-gov,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,Male,0,0,38,1
34,Private,HS-grad,9,,Machine-op-inspct,Unmarried,Male,0,0,40,0
47,,Masters,14,Married-civ-spouse,Adm-clerical,Wife,Female,7688,0,38,0
43,Self-emp-not-inc,Masters,14,,Exec-managerial,Not-in-family,Female,0,0,40,0
24,Private,,10,Never-married,Adm-clerical,Own-child,Female,0,0,25,0
21,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,,40,0
65,Private,Bachelors,13,Married-civ-spouse,,Husband,Male,0,0,,0
,Private,Some-college,10,Never-married,,Not-in-family,Male,0,0,40,1
31,State-gov,Masters,,Divorced,Adm-clerical,Not-in-family,Female,0,0,25,0
38,State-gov,HS-grad,9,Married-civ-spouse,,,Male,3464,0,40,1
22,Private,Some-college,10,Never-married,Sales,Not-in-family,Male,0,0,40,0
20,Private,Some-college,10,Never-married,,Not-in-family,Female,0,0,20,0
44,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,60,0
44,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,0
41,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,,0,0,60,1
38,Private,HS-grad,9,Divorced,,Not-in-family,Male,0,2205,40,1
21,Private,Some-college,,Never-married,Other-service,Own-child,Female,0,0,25,0
24,Private,Some-college,10,Married-spouse-absent,Sales,Unmarried,Female,0,0,30,0
24,Private,,14,Never-married,Prof-specialty,Not-in-family,Female,0,0,45,0
28,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,Female,0,0,40,0
39,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Female,0,0,35,0
48,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,Male,3325,0,40,0
24,Local-gov,HS-grad,9,Never-married,Protective-serv,Not-in-family,Male,0,0,40,0
50,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,35,0
50,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,,Male,4064,0,,1
,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,,40,0
31,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,1
,Private,1st-4th,2,Never-married,Craft-repair,Not-in-family,Male,0,0,40,0
25,Private,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,Male,0,0,40,0
28,Private,Some-college,,Never-married,Sales,Not-in-family,,0,0,40,1
17,Local-gov,11th,7,Never-married,Adm-clerical,Own-child,Female,0,0,15,0
24,State-gov,Doctorate,16,,,Not-in-family,Female,0,0,99,1
20,Private,10th,6,,Sales,Not-in-family,Female,0,0,36,0
45,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,,Male,0,,40,0
44,,Some-college,10,Married-spouse-absent,Craft-repair,Unmarried,Female,1506,0,45,0
57,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Male,0,,40,0
33,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,1902,55,1
22,Private,Some-college,10,Never-married,Protective-serv,Own-child,Male,0,0,24,0
41,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Female,0,0,40,0
51,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,,0,,1
46,Local-gov,Bachelors,13,,Prof-specialty,Unmarried,Male,0,0,40,0
,Private,HS-grad,9,Divorced,,,Female,0,0,38,1
50,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,,0,0,40,1
26,Self-emp-inc,Bachelors,13,,Adm-clerical,Own-child,Female,0,0,50,0
17,Private,10th,6,Never-married,,Other-relative,Female,0,,12,0
64,Private,,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
51,,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,0
28,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,35,1
51,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,0
39,Self-emp-not-inc,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Male,0,1762,40,0
48,Private,Some-college,10,Divorced,Other-service,Unmarried,,0,0,32,1
44,Private,Some-college,10,Married-civ-spouse,Other-service,Own-child,Female,0,0,40,0
47,Private,,7,,Other-service,Husband,Male,,0,40,1
52,Private,HS-grad,9,Widowed,Craft-repair,Own-child,Female,,0,40,1
58,Private,,10,Never-married,Adm-clerical,Not-in-family,Female,0,0,39,0
,Private,11th,7,Never-married,Other-service,Not-in-family,Female,0,0,40,0
40,Private,,13,Married-civ-spouse,,Husband,Male,0,0,40,1
23,Private,,10,Never-married,Adm-clerical,Own-child,Male,0,0,40,1
31,Private,,13,Married-civ-spouse,Other-service,Husband,Male,0,0,,0
40,Local-gov,Assoc-acdm,12,,Exec-managerial,Husband,Male,0,0,,0
48,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,,,0,38,0
46,Private,Masters,14,,Exec-managerial,Not-in-family,Female,0,0,,0
32,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,,Female,3908,0,40,0
50,,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
18,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,37,0
26,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,Female,0,0,,0
36,Private,Bachelors,13,Never-married,Sales,Not-in-family,Female,,,20,1
26,Private,Assoc-voc,11,Divorced,Sales,Own-child,Female,594,0,35,0
19,,Some-college,10,Never-married,Sales,Own-child,Female,0,0,15,0
53,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,40,0
54,Private,,10,Never-married,Sales,Not-in-family,Male,0,0,,1
29,Private,Some-college,10,,Adm-clerical,Own-child,Female,0,0,6,0
37,Private,Masters,,Never-married,Prof-specialty,Not-in-family,Female,,0,38,0
40,Private,Assoc-voc,11,Divorced,,,Male,0,0,50,0
36,Private,,10,Widowed,Adm-clerical,Unmarried,Female,0,0,40,0
18,Private,12th,8,Never-married,Adm-clerical,Own-child,Female,0,,30,0
44,State-gov,11th,,Separated,Tech-support,Not-in-family,Male,0,0,40,0
36,Private,HS-grad,9,Separated,Other-service,Unmarried,Female,0,0,35,1
69,State-gov,Doctorate,16,Married-civ-spouse,,Husband,Male,0,0,50,1
17,Private,12th,8,Never-married,Prof-specialty,Own-child,Male,0,0,7,0
38,Private,Assoc-voc,,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Male,0,0,40,0
52,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
,,Assoc-acdm,12,Never-married,Sales,Not-in-family,Male,0,0,35,0
57,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,,1
19,Private,10th,6,Never-married,Machine-op-inspct,Own-child,Female,0,0,40,0
38,Private,,9,Divorced,Craft-repair,,Male,0,0,50,0
46,Private,7th-8th,4,,Priv-house-serv,Unmarried,Female,0,1594,24,0
21,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Own-child,Male,0,0,40,0
29,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,0
26,Private,HS-grad,,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,70,1
28,Private,HS-grad,9,Separated,Farming-fishing,Not-in-family,Male,0,0,55,0
26,Private,Some-college,10,,Sales,Wife,Female,0,0,40,0
49,,Bachelors,13,Married-civ-spouse,,Husband,Male,0,0,40,0
28,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,0
57,Federal-gov,Some-college,10,Divorced,,Not-in-family,Male,0,0,40,0
60,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,1
38,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,42,1
51,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,,0,60,0
60,,,10,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,0
37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Other-relative,,3411,0,47,0
44,Federal-gov,HS-grad,9,Never-married,Craft-repair,Own-child,Female,0,0,40,0
19,Self-emp-not-inc,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,,0
59,Private,Masters,14,Married-civ-spouse,Craft-repair,,,0,0,35,0
50,Private,HS-grad,9,Married-civ-spouse,,Husband,Male,0,0,40,1
,Federal-gov,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
46,Federal-gov,Some-college,,Divorced,Machine-op-inspct,,,0,0,40,1
18,Private,Some-college,10,Never-married,Sales,Own-child,Male,0,0,35,0
32,Private,5th-6th,3,Married-civ-spouse,,Husband,Male,0,0,40,0
32,Private,Assoc-voc,11,Divorced,Other-service,Unmarried,Female,0,0,40,1
39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,,Male,0,0,40,0
25,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,Female,0,0,40,0
30,Private,Masters,14,Married-civ-spouse,,Husband,Male,15024,,60,0
37,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Male,0,1977,40,0
38,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,80,0
36,,,12,Divorced,Other-service,Unmarried,Female,0,0,37,0
56,Private,Some-college,10,Married-civ-spouse,Sales,,Male,0,0,40,1
35,Federal-gov,Bachelors,13,Widowed,Adm-clerical,,Male,0,0,40,0
56,Private,HS-grad,9,Divorced,,Not-in-family,Male,0,0,,1
17,Private,10th,6,Never-married,Other-service,Own-child,Male,0,0,14,1
,Private,Masters,,Married-civ-spouse,Exec-managerial,,Male,0,1977,45,1
56,Private,HS-grad,9,,Adm-clerical,Not-in-family,Female,0,0,40,1
61,State-gov,12th,8,Married-civ-spouse,,Husband,Male,0,0,40,0
25,Private,,10,Married-civ-spouse,Sales,Husband,Male,0,0,43,0
27,Private,HS-grad,9,Never-married,Machine-op-inspct,,Female,0,0,40,0
50,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,30,0
33,Self-emp-not-inc,Assoc-voc,,Married-civ-spouse,Farming-fishing,Husband,Male,0,,62,0
33,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,7298,0,40,0
,Private,Some-college,10,Never-married,Farming-fishing,Unmarried,Male,0,0,60,0
51,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,1
27,Private,Assoc-acdm,12,Never-married,Sales,Not-in-family,Male,0,0,42,1
,Local-gov,Masters,14,Widowed,Prof-specialty,Unmarried,Female,0,0,16,1
26,Private,HS-grad,9,Separated,Machine-op-inspct,Unmarried,Female,0,0,40,0
42,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,0
37,,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,Male,0,1719,32,0
38,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,40,0
48,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,40,0
33,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,4386,0,60,0
30,Private,HS-grad,,Never-married,Other-service,Not-in-family,Male,0,0,40,0
25,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,50,0
50,Private,,13,Married-civ-spouse,,Husband,Male,0,0,40,0
54,,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,36,0
37,Private,11th,7,Divorced,Craft-repair,Not-in-family,Male,,0,40,0
59,Self-emp-not-inc,,,Married-civ-spouse,Sales,Husband,Male,15024,0,55,1
17,Private,10th,6,Never-married,Sales,Own-child,Female,0,0,24,0
56,Self-emp-not-inc,HS-grad,9,Widowed,Adm-clerical,Unmarried,Female,99999,,40,0
,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Male,0,0,38,0
33,Private,10th,6,Never-married,Other-service,Own-child,Male,0,0,20,0
,Self-emp-not-inc,Masters,14,Married-civ-spouse,Craft-repair,Husband,Male,,0,65,0
45,Private,Bachelors,13,Widowed,,Own-child,Female,0,,40,0
50,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,48,0
18,Private,HS-grad,,Never-married,Sales,Other-relative,Male,0,,25,0
19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,,20,1
26,Private,Some-college,,Married-civ-spouse,Prof-specialty,Wife,Female,0,,40,0
41,Private,,10,Married-civ-spouse,Prof-specialty,Husband,Male,,0,40,0
,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,50,1
,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Male,0,0,40,0
,Private,HS-grad,,Divorced,Adm-clerical,Unmarried,Female,,0,38,1
37,Private,Bachelors,13,Never-married,Craft-repair,,Male,0,0,90,0
22,Private,11th,7,Never-married,Adm-clerical,Not-in-family,Male,0,0,40,0
25,Private,10th,6,Never-married,Priv-house-serv,Own-child,Female,0,0,24,0
26,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,,0,0,50,1
27,Local-gov,HS-grad,9,Divorced,Protective-serv,Own-child,,0,0,40,1
26,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Male,6849,0,65,0
51,,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,0,0,40,1
45,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
60,Private,,9,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
35,Private,Some-college,10,Married-civ-spouse,Exec-managerial,,Male,0,0,55,0
24,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Male,0,,40,0
40,,HS-grad,,Divorced,Craft-repair,Own-child,Female,0,0,40,1
44,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,,Male,0,1977,50,0
65,Private,HS-grad,9,Divorced,,Other-relative,,1848,0,50,0
52,Self-emp-inc,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,0
38,Private,HS-grad,9,Separated,Craft-repair,Unmarried,Female,0,,35,0
18,Private,11th,7,Never-married,Sales,Own-child,Female,0,,,1
24,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,Male,0,0,40,1
,,Some-college,10,Married-civ-spouse,,Husband,Male,0,0,60,1
21,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,,0,0,44,0
67,Self-emp-not-inc,,16,,Sales,Husband,Male,20051,0,40,0
64,Self-emp-not-inc,Some-college,10,Widowed,Craft-repair,Not-in-family,Female,0,0,8,1
25,Private,Some-college,10,Never-married,,Own-child,Male,0,0,40,0
34,Federal-gov,Masters,14,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,50,1
39,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,50,0
26,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Male,0,0,,0
19,Private,10th,6,Never-married,Farming-fishing,Own-child,Male,0,0,25,1
35,,,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,,1
26,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,0
38,Private,HS-grad,9,Separated,Other-service,Own-child,,0,0,35,0
45,,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,,0,65,0
18,Private,11th,7,Never-married,Other-service,Unmarried,,0,0,28,0
51,Private,Some-college,,Divorced,Adm-clerical,Not-in-family,Female,,0,63,1
36,,HS-grad,9,Separated,Other-service,Unmarried,Female,0,0,28,0
37,Local-gov,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,Male,4650,0,,0
37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,0
39,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,,,40,0
21,Private,,10,Never-married,,Own-child,Male,0,0,40,0
46,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,7688,0,45,0
33,Private,HS-grad,,Separated,,Not-in-family,Female,0,,35,0
23,Private,Bachelors,13,Never-married,Adm-clerical,Unmarried,Female,0,0,40,0
52,Self-emp-not-inc,HS-grad,9,Divorced,Sales,Unmarried,,0,0,40,1
28,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,40,0
23,State-gov,Some-college,10,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,0
,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
17,Private,11th,7,,Sales,Own-child,Female,0,0,20,0
22,Self-emp-not-inc,Some-college,10,Never-married,Prof-specialty,,Female,0,0,3,1
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
90,Private,10th,6,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
28,Private,HS-grad,9,Divorced,Sales,,Female,0,0,40,0
,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
29,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,Male,7298,0,42,0
45,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Male,0,1977,50,0
43,Private,HS-grad,9,,Machine-op-inspct,Husband,Male,0,0,40,0
49,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,,40,1
27,Private,,13,Never-married,,Own-child,Male,0,0,,0
